chunk_id,source_type,source_name,file_name,file_path,chunk_index_in_file,chunk_size_words,overlap_words,chunk_words,chunk_chars,chunk_preview,chunk_text
pdf_Farming_Schemes_0553_000553,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,553,220,50,220,1549,expeditions in India iii. Grants to Recognised Institutions iv Tenzing Norgey National Adventure Awards 310 (d) Development and Empowerment of Adolescents i. Life Skills Education ii. Counselling iii. Career Guidance iv.,"expeditions in India iii. Grants to Recognised Institutions iv Tenzing Norgey National Adventure Awards 310 (d) Development and Empowerment of Adolescents i. Life Skills Education ii. Counselling iii. Career Guidance iv. Residential Camps (e) Technical and Resource Development i. Environment Building ii. Research & Studies on youth issues iii Documentation & Publication iv Seminars, Conferences, Exhibitions and Workshops on youth or adolescent issues, national integration and adventure Beneficiaries: The targeted beneficiaries of the programmes include members of the youth clubs affiliated to the Nehru Yuva Kendra Sangathan, National Service Scheme, State Government Youth Organisations, Bharat Scouts & Guides or student youth in Schools, Colleges and Universities. Adolescents and Youth from other established youth organisations or NGOs may be considered provided they are the registered members of such organisations. Preference may be given to the youth with special abilities and youth belonging to scheduled caste, scheduled tribes, minorities and weaker sections. In selection of beneficiary women will have a distinct priority and care should be taken to include at least one-third beneficiaries from women. Eligibility: The following organizations are eligible for financial assistance under the scheme: (a) All the autonomous organizations whether partially or fully funded by the Government, registered Societies, Trusts, NGOs registered under the relevant Acts, for the last five years and actively working in the field of Youth"
pdf_Farming_Schemes_0554_000554,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,554,220,50,220,1489,"beneficiaries from women. Eligibility: The following organizations are eligible for financial assistance under the scheme: (a) All the autonomous organizations whether partially or fully funded by the Government, registe","beneficiaries from women. Eligibility: The following organizations are eligible for financial assistance under the scheme: (a) All the autonomous organizations whether partially or fully funded by the Government, registered Societies, Trusts, NGOs registered under the relevant Acts, for the last five years and actively working in the field of Youth Development for the last three years. (b) Universities including deemed universities and Association of Indian Universities. (c)State Level Organisations (SLOs) i.e. (i) State Departments/Directorates for Youth Affairs/Youth Welfare and other District Level Offices in States; (ii) Panchayati Raj Institutions and Urban Local Bodies; (iii)Educational Institutions including Polytechnics. (d) The organization must have, on an average, an annual turn over of Rs. 5.0 lakhs for the last three years duly authenticated by a Chartered Accountant 311 (e) The organization must have an active website and web address (f) All the applications for grants under the Scheme must be received electronically on -line within the stipulated time limit. (g) The organizations seeking grants must also be prepared to make a presentation before the designated authority whenever asked to do the same and failure to do so may debar them from receiving any future grants from the Government. (h) The organizations seeking grants must be able to complete the programme and submit theUtilization Certificate(UC) within the financial year in which the grant is"
pdf_Farming_Schemes_0555_000555,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,555,220,50,220,1330,the designated authority whenever asked to do the same and failure to do so may debar them from receiving any future grants from the Government. (h) The organizations seeking grants must be able to complete the programme,"the designated authority whenever asked to do the same and failure to do so may debar them from receiving any future grants from the Government. (h) The organizations seeking grants must be able to complete the programme and submit theUtilization Certificate(UC) within the financial year in which the grant is being sanctioned. (i) The organizations seeking grants will clearly indicate the schedule of the programme and organizations who have been sanctioned grants by the Ministry will duly inform the Ministry about the commencement of the programme, one week prior to the commencement of the programme. The organization will also facilitate the inspection of the programme by an officer of the Ministry or any other person authorized by the Ministry. The organization must ensure that the inspection takes place during the currency of the programme. Inspection conducted after completion of the programme will not be recognized by the Ministry. (j) The PAC while deciding the G -I-A shall also decide whether the grant will be given in lump - sum or in installment and in the later case the proportion to be given in the installment will also be decided by the PAC. (k) The grants -in-aid whether given in installment or lump -sum shall be settled within the financial year in which it is released. (l) All the grantees shall"
pdf_Farming_Schemes_0556_000556,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,556,220,50,220,1454,in installment and in the later case the proportion to be given in the installment will also be decided by the PAC. (k) The grants -in-aid whether given in installment or lump -sum shall be settled within the financial y,"in installment and in the later case the proportion to be given in the installment will also be decided by the PAC. (k) The grants -in-aid whether given in installment or lump -sum shall be settled within the financial year in which it is released. (l) All the grantees shall follow the provisions contained in Government of India‟s General Financial Rules, 2005, wherever applicable. Funding Pattern : The financial assistance from the government of India under the scheme will be catalytic funding and the PIA is free to mobilise additional resource from other collaborating agencies/ organizations for conduct of the programme. The amount financial assistance may vary depending on the no of participants or the duration of any individual programme drawn, which may be different than the number of participants or number of days mentioned below against the each typical programme component. The pattern of financial assistance for a typical programme component under the scheme and the eligible organisations/ institutions for the financial assistance are given below for guidance. Sl.No. Typical Programme Component Financial assistance amount under the Scheme Eligible grantee for the Prog. Component 312 (a) Youth Leadership and Personality Development (i) Youth Leadership and Personality Development Training Project Rs. 3,00,000/ - AIOs/SLOs (b) Promotion of National Integration (i) National Integration Camp for 150 persons for 7 days duration"
pdf_Farming_Schemes_0557_000557,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,557,220,50,220,1468,Typical Programme Component Financial assistance amount under the Scheme Eligible grantee for the Prog. Component 312 (a) Youth Leadership and Personality Development (i) Youth Leadership and Personality Development Trai,"Typical Programme Component Financial assistance amount under the Scheme Eligible grantee for the Prog. Component 312 (a) Youth Leadership and Personality Development (i) Youth Leadership and Personality Development Training Project Rs. 3,00,000/ - AIOs/SLOs (b) Promotion of National Integration (i) National Integration Camp for 150 persons for 7 days duration at • State Capitals • Other Places Rs. 4,30,000/ - Rs. 3,53,750/ - AIOs/SLOs (ii) Inter -State Youth Exchange Programme for 50 participants for 15 days durations Rs. 2,92,500/ - AIOs/SLOs (iii) Multi -Cultural Activities Maximum Rs. 3.0 lakh for first time grantee AIOs/SLOs (iv) National Youth Festival Maximum up to Rs. 2.00 crore State Govts./ UT Admn. (v) State Youth Festival Up to Rs.10,00,000/ - State Govts./ UT Admn. (vi) National Youth Awards - Individuals - NGO Rs. 20,000/ - Rs. 1,00,000/ - Individuals and NGOs (c) Promotion of Adventure (i) Grants to Recognised Institutions As per approved Annual Budget Recognised Institutions (ii) One-week adventure camp at basic and intermediate level for 25 persons Rs. 93,750/ - AIOs/SLOs (iii) Promotion of adventure at advance level including expeditions in India As per specific expedition Recognised Institutions (iv) Tenzing Norgey National Adventure Awards Rs.3,00,000/ - Individuals (d) Development of Adolescents (i) Life Skills Education (for 40 teens) • One-week Residential Prog. • One-week Non-residential Prog. Rs. 65,000/ - Rs. 23,000/ -"
pdf_Farming_Schemes_0558_000558,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,558,220,50,220,1418,"Promotion of adventure at advance level including expeditions in India As per specific expedition Recognised Institutions (iv) Tenzing Norgey National Adventure Awards Rs.3,00,000/ - Individuals (d) Development of Adoles","Promotion of adventure at advance level including expeditions in India As per specific expedition Recognised Institutions (iv) Tenzing Norgey National Adventure Awards Rs.3,00,000/ - Individuals (d) Development of Adolescents (i) Life Skills Education (for 40 teens) • One-week Residential Prog. • One-week Non-residential Prog. Rs. 65,000/ - Rs. 23,000/ - AIOs/SLOs (ii) Counselling • Out-reach Prog. • Rural Counselling Centre • Telephone help line Rs. 1,73,000/ - Rs. 1,28,000/ - Rs. 1,00,000/ - AIOs/SLOs (iii) Career guidance • Career Guidance Centre First year Second/Subsequent year • Career Mela Rs. 2,34,000/ - Rs. 2,14,000/ - Rs. 25,000/ - AIOs/SLOs 313 (iv) Second Chance Camps (4 months) Rs. 4,56,000/ - AIOs/SLOs (e) Technical Resource Development (i) Environment Building Maximum Rs. 2.0 lakh AIOs/SLOs (ii) Research & Studies on youth issues Maximum Rs. 3.0 lakh for first time grantee AIOs/SLOs (iii) Documentation & Publication Maximum Rs. 3.0 lakh for first time grantee AIOs/SLOs (iv) Seminars, Conferences and Workshops on youth or adolescent issues including national integration and adventure. • National level • State Level • Regional/District Level Maximum Rs. 5.0 lakh Rs. 3.0 lakh Rs. 0.50 lakh AIOs/SLOs The maximum ceiling for grants -in-aid to a PIA will be limited to Rs. 10.0 lakh for a district or the average programme expenditure of the PIA during last 3 years, whichever is less. The"
pdf_Farming_Schemes_0559_000559,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,559,220,50,94,594,Level • Regional/District Level Maximum Rs. 5.0 lakh Rs. 3.0 lakh Rs. 0.50 lakh AIOs/SLOs The maximum ceiling for grants -in-aid to a PIA will be limited to Rs. 10.0 lakh for a district or the average programme expenditu,"Level • Regional/District Level Maximum Rs. 5.0 lakh Rs. 3.0 lakh Rs. 0.50 lakh AIOs/SLOs The maximum ceiling for grants -in-aid to a PIA will be limited to Rs. 10.0 lakh for a district or the average programme expenditure of the PIA during last 3 years, whichever is less. The Project Appraisal Committee may in case of AIOs and State Government Organisations with reasons to be recorded in writing, recommend project for more than Rs. 10.0 lakh for a district. Area of Operation: All States and Union Territories For detail Information visit: https://nyks.nic.in/schemes/NPYAD -Guidelines.pdf"
pdf_farmerbook_0001_000560,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,1,220,50,220,1596,A holistic perspective of scientific agriculture A joint initiative to impart farmers with technical knowledge on basic agriculture.Farmer’s Handbook on Basic Agriculture Disclaimer: The opinions expressed provided in th,"A holistic perspective of scientific agriculture A joint initiative to impart farmers with technical knowledge on basic agriculture.Farmer’s Handbook on Basic Agriculture Disclaimer: The opinions expressed provided in this publication are those of the authors and do not necessarily reflect those of GIZ . The designations employed and the presentation of material in this publication do not imply the expression of any opinion what-soever on the part of GIZ concerning the legal status of any country, territory, city or area, or concerning the delimitation of its frontiers or boundaries. Farmer’s Handbook on Basic Agriculture Farmer’s Handbook on Basic Agriculture Prepared & compiled by Dr. P . Chandra Shekara National Institute of Agricultural Extension Management (MANAGE) Ministry of Agriculture, GoIHyderabad, Andhra Pradesh India Dr. N. Balasubramani National Institute of Agricultural Extension Management (MANAGE)Ministry of Agriculture, GoI Hyderabad, Andhra Pradesh India Dr. Rajeev Sharma Dr. Chitra Shukla Desai Fruits & Vegetables Pvt. Ltd. Navsari, GujaratIndiaDr. Ajit KumarDesai Fruits & Vegetables Pvt. Ltd. Navsari, Gujarat India Bakul C. Chaudhary Desai Fruits & Vegetables Pvt. Ltd.Navsari, Gujarat India Mr. Max Baumann Planning Officer Section “ Agricultural Production & Resource Use”Division 45 - Rural Development and Agriculture Deutsche Gesellschaft für Internationale Zusam- menarbeit (GIZ) GmbHGermany Max.Baumann@giz.de Financed by Desai Fruits & Vegetables Pvt. Ltd. Navsari, Gujarat, IndiaGerman Federal Ministry for Economic Cooperation and Development (BMZ)"
pdf_farmerbook_0002_000561,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,2,220,50,220,1696,"Pvt. Ltd.Navsari, Gujarat India Mr. Max Baumann Planning Officer Section “ Agricultural Production & Resource Use”Division 45 - Rural Development and Agriculture Deutsche Gesellschaft für Internationale Zusam- menarbeit ","Pvt. Ltd.Navsari, Gujarat India Mr. Max Baumann Planning Officer Section “ Agricultural Production & Resource Use”Division 45 - Rural Development and Agriculture Deutsche Gesellschaft für Internationale Zusam- menarbeit (GIZ) GmbHGermany Max.Baumann@giz.de Financed by Desai Fruits & Vegetables Pvt. Ltd. Navsari, Gujarat, IndiaGerman Federal Ministry for Economic Cooperation and Development (BMZ) Published by Desai Fruits & Vegetables Pvt. Ltd. Navsari, Gujarat India Second Edition: August 2016 The Authors acknowledge the contribution of following experts/professionals in developing the Handbook. Mr. Max Baumann, Planning Officer, GIZ, Germany Mr. Fredrick Oberthur, Planning Officer, GIZ, Germany Mr. Ajit Kumar Desai, Chairman, DFV , Navsari, Gujarat Dr. Sashidhar, Professor, University of Agriculture and Horticultural Sciences, Shimoga, Karnataka Dr. Syed Ahmed Hussain, Professor, ANGRAU, Hyderabad, Telangana Mr. V .Gunasekaran,Agricultural Officer, Pesticide Testing Laboratory, Dharmapuri, Tamilnadu Dr. M.V .Shantharam, Former Dean, ANGRAU, Hyderabad, Telangana Dr. K. Kareemulla, Principal Scientist, NAARM, Hyderabad, Telangana Dr. K.V . Jayaraghavendra Rao, Principal Scientist, NAARM, Hyderabad, Telangana Mr. Thomas A Vivian, Assistant Professor, College of Agriculture, Dhule, Maharastra Prof. T. M. Bahale, Professor of Agronomy, College of Agriculture, Dhule, Maharastra Dr. R. K Rahane, Professor of Agricultural Economics, College of Agriculture, Dhule, Maharastra Dr. G. D. Patil, Professor of Soil Science & Agricultural Chemistry, College of Agriculture, D hule, Maharastra Dr. D. N. Padule, Professor of Plant Pathology, College of Agriculture, Dhule, MaharastraDr."
pdf_farmerbook_0003_000562,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,3,220,50,220,1674,"of Agronomy, College of Agriculture, Dhule, Maharastra Dr. R. K Rahane, Professor of Agricultural Economics, College of Agriculture, Dhule, Maharastra Dr. G. D. Patil, Professor of Soil Science & Agricultural Chemistry, ","of Agronomy, College of Agriculture, Dhule, Maharastra Dr. R. K Rahane, Professor of Agricultural Economics, College of Agriculture, Dhule, Maharastra Dr. G. D. Patil, Professor of Soil Science & Agricultural Chemistry, College of Agriculture, D hule, Maharastra Dr. D. N. Padule, Professor of Plant Pathology, College of Agriculture, Dhule, MaharastraDr. A. R. Pathak, Vice Chancellor, Navsari Agricultural University, Navsari, Gujarat Dr. J. B. Patel, Professor, Anand Agricultural University, Anand, Gujarat Dr. Bhaskar Gaikwad, Programme, Coordinator, KVK, Babhaleshwar, Maharashtra Mr. Mahendra Dhaibar, CEO, Sustainable Agricultural Development Foundation, Pune, Maharashtra Dr. R. M. Pankhaniya, Associate Professor, Department of Agronomy, NM College of Agriculture, Navsari Agricultural University, Navsari, Gujarat Dr A. M. Bafna, Principal & Dean, Aspee Agri-Business Management Institute, Navsari Agricultural University, Navsari, Gujarat Dr G. G. Radadia, Professor & Head, Department of Entomology, NM College of Agriculture, Navsari Agricultural University, Navsari, Gujarat Dr B. P . Mehta, Professor, Department of Plant Pathology, Aspee College of Horticulture and Forestry, Navsari Agricultural University, Navsari, Gujarat Dr. L. J. Desai, Associate Professor, Department of Agronomy, NM College of Agriculture Navsari Agricultural University, Navsari, Gujarat Dr. N. S. Manohar, Associate Professor, Department of Agricultural Economics, Aspee College of Horticulture and Forestry, Navsari Agricultural University, Navsari, Gujarat Dr O P Sharma, Associate Professor & Head, Department of Extension Education, College of Veterinary Science & AH, Navsari"
pdf_farmerbook_0004_000563,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,4,220,50,220,1551,"Agronomy, NM College of Agriculture Navsari Agricultural University, Navsari, Gujarat Dr. N. S. Manohar, Associate Professor, Department of Agricultural Economics, Aspee College of Horticulture and Forestry, Navsari Agri","Agronomy, NM College of Agriculture Navsari Agricultural University, Navsari, Gujarat Dr. N. S. Manohar, Associate Professor, Department of Agricultural Economics, Aspee College of Horticulture and Forestry, Navsari Agricultural University, Navsari, Gujarat Dr O P Sharma, Associate Professor & Head, Department of Extension Education, College of Veterinary Science & AH, Navsari Agricultural University, Navsari, Gujarat Dr. Bruno Schuler, Advisor and Planning Officer, Sustainable Agriculture-Rural Development, GIZ, Germany Mr. Rajiv Ahuja, Technical Expert, Natural Resource Management, GIZ, India Mr. Akhil Dev, Junior Technical Expert, Natural Resource Management, GIZ, India Farmer’s Handbook on Basic AgricultureAcknowledgement Higher demand for agricultural raw material is now anticipated and agriculture is not any more about producing farm products and selling them exclusively at the local market. Instead farmers today have a world market to serve. But the new chances bring new challenges. Farmers and agricultural enterprises, willing to be part of the new expanding world market, not only have to take into consideration customers’ preferences whom they want to serve, but also adhere to international trade regulations set by WTO and comply with high production and quality standards required by the importing countries. Agriculture contributes around 17% to GDP and continues to be among the most important and success- ful sectors in India. Around 58% of the Indian population depend on agriculture for their livelihood. Apart from"
pdf_farmerbook_0005_000564,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,5,220,50,220,1557,set by WTO and comply with high production and quality standards required by the importing countries. Agriculture contributes around 17% to GDP and continues to be among the most important and success- ful sectors in Ind,"set by WTO and comply with high production and quality standards required by the importing countries. Agriculture contributes around 17% to GDP and continues to be among the most important and success- ful sectors in India. Around 58% of the Indian population depend on agriculture for their livelihood. Apart from delivering the local industries with top quality raw materials for processing, agriculture provides almost 10% of total export earnings. However, to support the impressive Indian economic growth in the coming years, agriculture will have to contribute more towards value addition, productivity enhancement, high quality products and trained manpower to successfully tackle these challenges. The states of Gujarat and Maharashtra have competitive advantages for the production of several com- modities. However, productivity and competitiveness remains low. Rising quality requirements of export and domestic markets require an up-scaling of the production which is only feasible with educated farmers and skilled workers. Desai Fruits and Vegetables (DFV)in cooperation with the Deutsche Gesellschaft für Internationale Zusammenarbeit(GIZ) GmbH on behalf of the German Federal Ministry for Economic Cooperation and Development (BMZ) takes up the existing education gap by implementing a development partnership called “Partnership Farming India” . The goal of Partnership Farming India (PFI) is to enable farmers to be self-sufficient decision-makers, “agripreneurs” , which allows for a more flexible production system and highlights farming"
pdf_farmerbook_0006_000565,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,6,220,50,220,1556,for Economic Cooperation and Development (BMZ) takes up the existing education gap by implementing a development partnership called “Partnership Farming India” . The goal of Partnership Farming India (PFI) is to enable f,"for Economic Cooperation and Development (BMZ) takes up the existing education gap by implementing a development partnership called “Partnership Farming India” . The goal of Partnership Farming India (PFI) is to enable farmers to be self-sufficient decision-makers, “agripreneurs” , which allows for a more flexible production system and highlights farming as profession by choice and not by inheritance. Furthermore, PFI strengthens farmers’ and farm workers’ management skills to adopt modern agricul- tural practices and concepts and enhance the international competitiveness of smallholders’ agricultural produce by giving farmers and workers in Gujarat and Maharashtra access to practical agricultural educa- tion. Therefore, DFV and GIZ in close cooperation with the National Institute of Agricultural Extension Management (MANAGE, an organization of Ministry of Agriculture, Government of India) developed the training material on basic agricultural knowledge and skills. The states of Gujarat and Maharashtra will serve as an example on how to establish long term successful and trustful business relationships by combining small scale production in the field with large scale pro-cessing and marketing. I am confident that this effort will serve the Indian agriculture as a replicable model make lasting contributions towards sustainable agriculture and prosperous farmers. I would like to express my sincere gratitude to the people and institutions namely MANAGE, DFV and GIZ,which supported this project and enabled making information available."
pdf_farmerbook_0007_000566,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,7,220,50,220,1476,I am confident that this effort will serve the Indian agriculture as a replicable model make lasting contributions towards sustainable agriculture and prosperous farmers. I would like to express my sincere gratitude to t,"I am confident that this effort will serve the Indian agriculture as a replicable model make lasting contributions towards sustainable agriculture and prosperous farmers. I would like to express my sincere gratitude to the people and institutions namely MANAGE, DFV and GIZ,which supported this project and enabled making information available. This is a useful source of in-formation for farmers, trainers, and other interested persons to improve not only the agriculture but also the livelihood of the farming community. Mrs. Sabine Preuss GIZ-India Programme Director Natural Resource Management Farmer’s Handbook on Basic Agriculture Preface Agriculture is an important sector of Indian Economy as more than half of its population relies on Ag- riculture as principle source of income. Research and Extension systems play major role in generation and dissemination of Agricultural technologies aiming at enhancing the income of farmers. The extension system adopts series of extension methods such as Training, demonstration, exposure visit to transfer the technologies from lab to land. Majority of these extension efforts mainly focus on location and crop specific technologies, and mostly on solution to problem basis. However, there is a need for equipping the farmers with Basic knowledge of Agriculture in order to create a better knowledge platform at farmer level for taking appropriate farm management decisions and to absorb modern technologies. In view of this,"
pdf_farmerbook_0008_000567,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,8,220,50,220,1528,"crop specific technologies, and mostly on solution to problem basis. However, there is a need for equipping the farmers with Basic knowledge of Agriculture in order to create a better knowledge platform at farmer level f","crop specific technologies, and mostly on solution to problem basis. However, there is a need for equipping the farmers with Basic knowledge of Agriculture in order to create a better knowledge platform at farmer level for taking appropriate farm management decisions and to absorb modern technologies. In view of this, Desai Fruits and Vegetables Pvt. Ltd. (DFV), India, in cooperation with the Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH on behalf of the German Federal Ministry for Economic Cooperation and Development (BMZ) in close cooperation with National Institute of Ag- ricultural Extension Management (MANAGE- An Organization of Ministry of Agriculture, Government of India) brought out Farmer’s Handbook on Basic Agriculture to impart technical knowledge on Basic Agriculture to farmers to provide holistic perspective of scientific Agriculture. This handbook is a product of series of brainstorming workshops and consultative meetings with various stakeholders such as Researchers, Academicians, Extension Functionaries, Agripreneurs, Master Trainers and Farmers. Based on the identified needs, the topics were prioritized and contents were developed with the help of experts. The farmer-friendly content has been written in simple language, using more pictures with practical examples for the benefit of farmers. The book contains six chapters, each focusing on a particular topic. The first chapter, “General conditions for cultivation of crops” , talks about the basic needs of farmers and"
pdf_farmerbook_0009_000568,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,9,220,50,220,1493,"experts. The farmer-friendly content has been written in simple language, using more pictures with practical examples for the benefit of farmers. The book contains six chapters, each focusing on a particular topic. The f","experts. The farmer-friendly content has been written in simple language, using more pictures with practical examples for the benefit of farmers. The book contains six chapters, each focusing on a particular topic. The first chapter, “General conditions for cultivation of crops” , talks about the basic needs of farmers and farming sector, by providing basic knowledge on Good Agricultural Practices (GAP), enhancing the awareness of farmers on critical factors in selection of crops and cropping patterns, judicious use of natural resources such as soil and water, and emphasizing the importance of mechanization in the field of agriculture. The second chapter “Soil and Plant Nutrition” is aimed at increasing the awareness and understanding of farmers about soil, it’s structure, physical, chemical, biological properties, soil fertility and managing the soil fertility in an economically and environmentally sustainable manner. It also focuses on the need for soil testing, plant nutrition requirement, organic & inorganic fertilizers, and Integrated Nutrient Manage- ment (INM) for efficient, economic and sustainable production of crops. The third chapter of the book is about Pest Management, and focuses on enhancing the awareness of and understanding among farmers about the crop pests, diseases and weed management through Integrated Pest Management. It also aims at sensitizing farmers on safe handling of chemicals and plant protection equipments as also elaborated further in the"
pdf_farmerbook_0010_000569,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,10,220,50,220,1430,"the book is about Pest Management, and focuses on enhancing the awareness of and understanding among farmers about the crop pests, diseases and weed management through Integrated Pest Management. It also aims at sensitiz","the book is about Pest Management, and focuses on enhancing the awareness of and understanding among farmers about the crop pests, diseases and weed management through Integrated Pest Management. It also aims at sensitizing farmers on safe handling of chemicals and plant protection equipments as also elaborated further in the fifth chapter on “Occupational health and safety of farmers” . It creates awareness about causes, preventive measures of health hazards, risks & fatalities in agriculture, and use of first aid in emergencies. It further includes safety tips and care to reduce the risk of injuries and fatalities while handling machineries and pesticides by farmers. Time and resources management is an integral part of each and every activity, be it service sector, busi- ness or day-to-day activities of life. Farming sector too has not remained untouched by it. Therefore, the fourth chapter of the book is devoted to “Farm Management” . It is to educate and equip the farmers to make proper plans, take appropriate decisions and also to take advantage of the improved technologies to increase production, assure food security for the family and market opportunities to increase income considering available resources, anticipated risks, including market fluctuations. “Farmer’s access to services” , the last chapter of the book, aims at enhancing awareness among farmers about sources of extension, information and"
pdf_farmerbook_0011_000570,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,11,220,50,220,1588,"of the improved technologies to increase production, assure food security for the family and market opportunities to increase income considering available resources, anticipated risks, including market fluctuations. “Far","of the improved technologies to increase production, assure food security for the family and market opportunities to increase income considering available resources, anticipated risks, including market fluctuations. “Farmer’s access to services” , the last chapter of the book, aims at enhancing awareness among farmers about sources of extension, information and services, public and private extension services, agricultural credit, insurance and legal aspects through Information & Communication Technologies. The content is useful not only for farmers but also for other stakeholders involved in farm advisory services such as Agri input dealers, Agripreneurs, Kisan Call Centers and extension functionaries working at grass roots level. We trust that this Handbook will benefit maximum number of farmers to make farming economically and environmentally more sustainable. B. Srinivas, IAS Director General MANAGE Farmer’s Handbook on Basic Agriculture Contents 1. General Conditions for Cultivation of Crops 1-32 2. Soil and Plant Nutrition 33-70 3. Plant Protection 71-96 4. Categories of Pesticides and Precautions 97-98 5. Farm Management 99-120 6. Occupational Health and Safety 121-130 7. Farmer’s Access to Service 131-136 General Conditions for Cultivation of Crops Farmer’s Handbook on Basic Agriculture 1Agricultural Universities, Research Institutes, Krishi Vigyan Kendras have been generat- ing ample technologies to improve the productiv-ity and profitability of the farmers. How many of these technologies are reaching the farmers? Base-line Situation Assessment conducted"
pdf_farmerbook_0012_000571,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,12,220,50,220,1450,"Access to Service 131-136 General Conditions for Cultivation of Crops Farmer’s Handbook on Basic Agriculture 1Agricultural Universities, Research Institutes, Krishi Vigyan Kendras have been generat- ing ample technologie","Access to Service 131-136 General Conditions for Cultivation of Crops Farmer’s Handbook on Basic Agriculture 1Agricultural Universities, Research Institutes, Krishi Vigyan Kendras have been generat- ing ample technologies to improve the productiv-ity and profitability of the farmers. How many of these technologies are reaching the farmers? Base-line Situation Assessment conducted by Partner - ship farming in India, in Gujarat and Maharashtra, clearly indicated that farmers with access to techni-cal knowledge on agriculture realized better income compared to others. Fifty one percent of sample farmers who were part of partnership farming In-dia had knowledge of soil testing compared to only 28% of control group. Mulching and intercropping as a practice were not widely adopted by control group of farmers. They were less aware about other organic fertilizers. Fertigation as a method of appli-cation of fertilizers was not widely practiced by con-trol group. Farmers who accessed information from agricultural universities and magazines were less in number in the control group. The treatment farmers had an average yield of 35.65 tons and control farm-ers had yield of 22.36 tons of banana per acre. The average net income of the treatment farmers was Rs 93,822 and for the control farmers Rs.81,659. More than 85% of the farmers wanted basic education on agriculture and crop production and ready to pay for undergoing such basic education"
